Date,Time,date_time,air_temp_high_24_hour
7/22/2022,07:53AM,07/22/22-07:53AM,75.02
7/21/2022,07:53AM,07/21/22-07:53AM,77
7/20/2022,07:53AM,07/20/22-07:53AM,75.92
7/19/2022,07:53AM,07/19/22-07:53AM,80.06
7/18/2022,07:53AM,07/18/22-07:53AM,84.92
7/17/2022,07:53AM,07/17/22-07:53AM,73.04
7/16/2022,07:53AM,07/16/22-07:53AM,71.96
7/15/2022,07:53AM,07/15/22-07:53AM,71.96
7/14/2022,07:53AM,07/14/22-07:53AM,71.06
7/13/2022,07:53AM,07/13/22-07:53AM,71.06
7/12/2022,07:53AM,07/12/22-07:53AM,71.96
7/11/2022,07:53AM,07/11/22-07:53AM,73.04
7/10/2022,07:53AM,07/10/22-07:53AM,71.96
7/9/2022,07:53AM,07/09/22-07:53AM,73.94
7/8/2022,07:53AM,07/08/22-07:53AM,75.02
7/7/2022,07:53AM,07/07/22-07:53AM,73.94
7/6/2022,07:53AM,07/06/22-07:53AM,75.02
7/5/2022,07:53AM,07/05/22-07:53AM,73.94
7/4/2022,07:53AM,07/04/22-07:53AM,73.94
7/3/2022,07:53AM,07/03/22-07:53AM,73.04
7/2/2022,07:53AM,07/02/22-07:53AM,75.02
7/1/2022,07:53AM,07/01/22-07:53AM,75.92
6/30/2022,07:53AM,06/30/22-07:53AM,78.98
6/29/2022,07:53AM,06/29/22-07:53AM,73.94
6/28/2022,07:53AM,06/28/22-07:53AM,73.04
6/27/2022,07:53AM,06/27/22-07:53AM,71.96
6/26/2022,07:53AM,06/26/22-07:53AM,71.96
6/25/2022,07:53AM,06/25/22-07:53AM,71.96
6/24/2022,07:53AM,06/24/22-07:53AM,73.04
6/23/2022,07:53AM,06/23/22-07:53AM,73.04
6/22/2022,07:53AM,06/22/22-07:53AM,80.06
6/21/2022,07:53AM,06/21/22-07:53AM,80.06
6/20/2022,07:53AM,06/20/22-07:53AM,73.94
6/19/2022,07:53AM,06/19/22-07:53AM,73.04
6/18/2022,07:53AM,06/18/22-07:53AM,71.96
6/17/2022,07:53AM,06/17/22-07:53AM,73.94
6/16/2022,07:53AM,06/16/22-07:53AM,73.94
6/15/2022,07:53AM,06/15/22-07:53AM,75.92
6/14/2022,07:53AM,06/14/22-07:53AM,75.02
6/13/2022,07:53AM,06/13/22-07:53AM,71.96
6/12/2022,07:53AM,06/12/22-07:53AM,71.96
6/11/2022,07:53AM,06/11/22-07:53AM,73.94
6/10/2022,07:53AM,06/10/22-07:53AM,73.94
6/9/2022,07:53AM,06/09/22-07:53AM,69.08
6/8/2022,07:53AM,06/08/22-07:53AM,73.04
6/7/2022,07:53AM,06/07/22-07:53AM,73.94
6/6/2022,07:53AM,06/06/22-07:53AM,71.96
6/5/2022,07:53AM,06/05/22-07:53AM,69.08
6/4/2022,07:53AM,06/04/22-07:53AM,71.96
6/3/2022,07:53AM,06/03/22-07:53AM,73.04
6/2/2022,07:53AM,06/02/22-07:53AM,73.94
6/1/2022,07:53AM,06/01/22-07:53AM,71.06
5/31/2022,07:53AM,05/31/22-07:53AM,69.98
5/30/2022,07:53AM,05/30/22-07:53AM,71.06
5/29/2022,07:53AM,05/29/22-07:53AM,69.08
5/28/2022,07:53AM,05/28/22-07:53AM,69.98
5/27/2022,07:53AM,05/27/22-07:53AM,69.98
5/26/2022,07:53AM,05/26/22-07:53AM,69.98
5/25/2022,07:53AM,05/25/22-07:53AM,68
5/24/2022,07:53AM,05/24/22-07:53AM,66.92
5/23/2022,07:53AM,05/23/22-07:53AM,66.02
5/22/2022,07:53AM,05/22/22-07:53AM,69.98
5/21/2022,07:53AM,05/21/22-07:53AM,64.94
5/20/2022,07:53AM,05/20/22-07:53AM,66.02
5/19/2022,07:53AM,05/19/22-07:53AM,69.08
5/18/2022,07:53AM,05/18/22-07:53AM,68
5/17/2022,07:53AM,05/17/22-07:53AM,66.92
5/16/2022,07:53AM,05/16/22-07:53AM,78.08
5/15/2022,07:53AM,05/15/22-07:53AM,80.96
5/14/2022,07:53AM,05/14/22-07:53AM,80.06
5/13/2022,07:53AM,05/13/22-07:53AM,75.02
5/12/2022,07:53AM,05/12/22-07:53AM,64.94
5/11/2022,07:53AM,05/11/22-07:53AM,66.92
5/10/2022,07:53AM,05/10/22-07:53AM,66.92
5/9/2022,07:53AM,05/09/22-07:53AM,66.02
5/8/2022,07:53AM,05/08/22-07:53AM,71.06
5/7/2022,07:53AM,05/07/22-07:53AM,69.98
5/6/2022,07:53AM,05/06/22-07:53AM,68
5/5/2022,07:53AM,05/05/22-07:53AM,69.98
5/4/2022,07:53AM,05/04/22-07:53AM,69.08
5/3/2022,07:53AM,05/03/22-07:53AM,68
5/2/2022,07:53AM,05/02/22-07:53AM,69.08
5/1/2022,07:53AM,05/01/22-07:53AM,69.08
4/30/2022,07:53AM,04/30/22-07:53AM,68
4/29/2022,07:53AM,04/29/22-07:53AM,64.94
4/28/2022,07:53AM,04/28/22-07:53AM,71.96
4/27/2022,07:53AM,04/27/22-07:53AM,75.02
4/26/2022,07:53AM,04/26/22-07:53AM,86
4/25/2022,07:53AM,04/25/22-07:53AM,86
4/24/2022,07:53AM,04/24/22-07:53AM,69.08
4/23/2022,07:53AM,04/23/22-07:53AM,64.04
4/22/2022,07:53AM,04/22/22-07:53AM,66.02
4/21/2022,07:53AM,04/21/22-07:53AM,66.92
4/20/2022,07:53AM,04/20/22-07:53AM,68
4/19/2022,07:53AM,04/19/22-07:53AM,69.08
4/18/2022,07:53AM,04/18/22-07:53AM,64.94
4/17/2022,07:53AM,04/17/22-07:53AM,66.92
4/16/2022,07:53AM,04/16/22-07:53AM,66.92
4/15/2022,07:53AM,04/15/22-07:53AM,66.02
4/14/2022,07:53AM,04/14/22-07:53AM,66.92
4/13/2022,07:53AM,04/13/22-07:53AM,66.92
4/12/2022,07:53AM,04/12/22-07:53AM,68
4/11/2022,07:53AM,04/11/22-07:53AM,69.08
4/10/2022,07:53AM,04/10/22-07:53AM,78.08
4/9/2022,07:53AM,04/09/22-07:53AM,96.98
4/8/2022,07:53AM,04/08/22-07:53AM,95
4/7/2022,07:53AM,04/07/22-07:53AM,73.94
4/6/2022,07:53AM,04/06/22-07:53AM,73.94
4/5/2022,07:53AM,04/05/22-07:53AM,64.04
4/4/2022,07:53AM,04/04/22-07:53AM,64.94
4/3/2022,07:53AM,04/03/22-07:53AM,64.04
4/2/2022,07:53AM,04/02/22-07:53AM,64.94
4/1/2022,07:53AM,04/01/22-07:53AM,62.96
3/31/2022,07:53AM,03/31/22-07:53AM,64.94
3/30/2022,07:53AM,03/30/22-07:53AM,62.96
3/29/2022,07:53AM,03/29/22-07:53AM,62.06
3/28/2022,07:53AM,03/28/22-07:53AM,68
3/27/2022,07:53AM,03/27/22-07:53AM,64.04
3/26/2022,07:53AM,03/26/22-07:53AM,69.08
3/25/2022,07:53AM,03/25/22-07:53AM,69.98
3/24/2022,07:53AM,03/24/22-07:53AM,84.02
3/23/2022,07:53AM,03/23/22-07:53AM,78.08
3/22/2022,07:53AM,03/22/22-07:53AM,71.06
3/21/2022,07:53AM,03/21/22-07:53AM,71.96
3/20/2022,07:53AM,03/20/22-07:53AM,66.02
3/19/2022,07:53AM,03/19/22-07:53AM,71.96
3/18/2022,07:53AM,03/18/22-07:53AM,78.08
3/17/2022,07:53AM,03/17/22-07:53AM,71.96
3/16/2022,07:53AM,03/16/22-07:53AM,68
3/15/2022,07:53AM,03/15/22-07:53AM,69.08
3/14/2022,07:53AM,03/14/22-07:53AM,66.92
3/13/2022,07:53AM,03/13/22-07:53AM,73.94
3/12/2022,07:53AM,03/12/22-07:53AM,71.96
3/11/2022,07:53AM,03/11/22-07:53AM,64.04
3/10/2022,07:53AM,03/10/22-07:53AM,66.02
3/9/2022,07:53AM,03/09/22-07:53AM,69.98
3/8/2022,07:53AM,03/08/22-07:53AM,66.92
3/7/2022,07:53AM,03/07/22-07:53AM,62.06
3/6/2022,07:53AM,03/06/22-07:53AM,60.08
3/5/2022,07:53AM,03/05/22-07:53AM,64.94
3/4/2022,07:53AM,03/04/22-07:53AM,66.92
3/3/2022,07:53AM,03/03/22-07:53AM,78.08
3/2/2022,07:53AM,03/02/22-07:53AM,80.06
3/1/2022,07:53AM,03/01/22-07:53AM,82.04
2/28/2022,07:53AM,02/28/22-07:53AM,75.92
2/27/2022,07:53AM,02/27/22-07:53AM,66.92
2/26/2022,07:53AM,02/26/22-07:53AM,62.06
2/25/2022,07:53AM,02/25/22-07:53AM,60.98
2/24/2022,07:53AM,02/24/22-07:53AM,57.02
2/23/2022,07:53AM,02/23/22-07:53AM,60.98
2/22/2022,07:53AM,02/22/22-07:53AM,60.08
2/21/2022,07:53AM,02/21/22-07:53AM,62.96
2/20/2022,07:53AM,02/20/22-07:53AM,69.08
2/19/2022,07:53AM,02/19/22-07:53AM,71.96
2/18/2022,07:53AM,02/18/22-07:53AM,71.06
2/17/2022,07:53AM,02/17/22-07:53AM,64.94
2/16/2022,07:53AM,02/16/22-07:53AM,62.06
2/15/2022,07:53AM,02/15/22-07:53AM,73.04
2/14/2022,07:53AM,02/14/22-07:53AM,84.92
2/13/2022,07:53AM,02/13/22-07:53AM,89.06
2/12/2022,07:53AM,02/12/22-07:53AM,80.96
2/11/2022,07:53AM,02/11/22-07:53AM,82.04
2/10/2022,07:53AM,02/10/22-07:53AM,84.92
2/9/2022,07:53AM,02/09/22-07:53AM,78.98
2/8/2022,07:53AM,02/08/22-07:53AM,78.08
2/7/2022,07:53AM,02/07/22-07:53AM,71.96
2/6/2022,07:53AM,02/06/22-07:53AM,71.06
2/5/2022,07:53AM,02/05/22-07:53AM,69.08
2/4/2022,07:53AM,02/04/22-07:53AM,66.02
2/3/2022,07:53AM,02/03/22-07:53AM,64.94
2/2/2022,07:53AM,02/02/22-07:53AM,62.96
2/1/2022,07:53AM,02/01/22-07:53AM,64.04
1/31/2022,07:53AM,01/31/22-07:53AM,69.08
1/30/2022,07:53AM,01/30/22-07:53AM,71.06
1/29/2022,07:53AM,01/29/22-07:53AM,75.02
1/28/2022,07:53AM,01/28/22-07:53AM,69.98
1/27/2022,07:53AM,01/27/22-07:53AM,71.96
1/26/2022,07:53AM,01/26/22-07:53AM,64.94
1/25/2022,07:53AM,01/25/22-07:53AM,69.08
1/24/2022,07:53AM,01/24/22-07:53AM,73.04
1/23/2022,07:53AM,01/23/22-07:53AM,73.94
1/22/2022,07:53AM,01/22/22-07:53AM,69.08
1/21/2022,07:53AM,01/21/22-07:53AM,75.02
1/20/2022,07:53AM,01/20/22-07:53AM,62.06
1/19/2022,07:53AM,01/19/22-07:53AM,62.96
1/18/2022,07:53AM,01/18/22-07:53AM,64.94
1/17/2022,07:53AM,01/17/22-07:53AM,73.94
1/16/2022,07:53AM,01/16/22-07:53AM,69.98
1/15/2022,07:53AM,01/15/22-07:53AM,71.06
1/14/2022,07:53AM,01/14/22-07:53AM,69.08
1/13/2022,07:53AM,01/13/22-07:53AM,80.06
1/12/2022,07:53AM,01/12/22-07:53AM,78.98
1/11/2022,07:53AM,01/11/22-07:53AM,73.94
1/10/2022,07:53AM,01/10/22-07:53AM,75.02
1/9/2022,07:53AM,01/09/22-07:53AM,60.98
1/8/2022,07:53AM,01/08/22-07:53AM,57.02
1/7/2022,07:53AM,01/07/22-07:53AM,66.02
1/6/2022,07:53AM,01/06/22-07:53AM,64.94
1/5/2022,07:53AM,01/05/22-07:53AM,60.08
1/4/2022,07:53AM,01/04/22-07:53AM,60.08
1/3/2022,07:53AM,01/03/22-07:53AM,66.02
1/2/2022,07:53AM,01/02/22-07:53AM,60.98
1/1/2022,07:53AM,01/01/22-07:53AM,59
12/31/2021,07:53AM,12/31/21-07:53AM,55.94
12/30/2021,07:53AM,12/30/21-07:53AM,55.94
12/29/2021,07:53AM,12/29/21-07:53AM,55.04
12/28/2021,07:53AM,12/28/21-07:53AM,55.04
12/27/2021,07:53AM,12/27/21-07:53AM,57.92
12/26/2021,07:53AM,12/26/21-07:53AM,57.02
12/25/2021,07:53AM,12/25/21-07:53AM,60.98
12/24/2021,07:53AM,12/24/21-07:53AM,57.92
12/23/2021,07:53AM,12/23/21-07:53AM,64.94
12/22/2021,07:53AM,12/22/21-07:53AM,69.08
12/21/2021,07:53AM,12/21/21-07:53AM,64.94
12/20/2021,07:53AM,12/20/21-07:53AM,64.04
12/19/2021,07:53AM,12/19/21-07:53AM,69.08
12/18/2021,07:53AM,12/18/21-07:53AM,64.94
12/17/2021,07:53AM,12/17/21-07:53AM,57.02
12/16/2021,07:53AM,12/16/21-07:53AM,57.02
12/15/2021,07:53AM,12/15/21-07:53AM,60.98
12/14/2021,07:53AM,12/14/21-07:53AM,60.98
12/13/2021,07:53AM,12/13/21-07:53AM,62.96
12/12/2021,07:53AM,12/12/21-07:53AM,69.98
12/11/2021,07:53AM,12/11/21-07:53AM,64.04
12/10/2021,07:53AM,12/10/21-07:53AM,59
12/9/2021,07:53AM,12/09/21-07:53AM,66.02
12/8/2021,07:53AM,12/08/21-07:53AM,64.94
12/7/2021,07:53AM,12/07/21-07:53AM,64.04
12/6/2021,07:53AM,12/06/21-07:53AM,62.96
12/5/2021,07:53AM,12/05/21-07:53AM,62.06
12/4/2021,07:53AM,12/04/21-07:53AM,60.98
12/3/2021,07:53AM,12/03/21-07:53AM,62.06
12/2/2021,07:53AM,12/02/21-07:53AM,66.02
12/1/2021,07:53AM,12/01/21-07:53AM,60.98
11/30/2021,07:53AM,11/30/21-07:53AM,73.04
11/29/2021,07:53AM,11/29/21-07:53AM,71.06
11/28/2021,07:53AM,11/28/21-07:53AM,78.08
11/27/2021,07:53AM,11/27/21-07:53AM,75.92
11/26/2021,07:53AM,11/26/21-07:53AM,77
11/25/2021,07:53AM,11/25/21-07:53AM,71.06
11/24/2021,07:53AM,11/24/21-07:53AM,71.06
11/23/2021,07:53AM,11/23/21-07:53AM,84.92
11/22/2021,07:53AM,11/22/21-07:53AM,87.98
11/21/2021,07:53AM,11/21/21-07:53AM,62.06
11/20/2021,07:53AM,11/20/21-07:53AM,64.94
11/19/2021,07:53AM,11/19/21-07:53AM,64.04
11/18/2021,07:53AM,11/18/21-07:53AM,66.02
11/17/2021,07:53AM,11/17/21-07:53AM,62.96
11/16/2021,07:53AM,11/16/21-07:53AM,75.92
11/15/2021,07:53AM,11/15/21-07:53AM,86
11/14/2021,07:53AM,11/14/21-07:53AM,91.04
11/13/2021,07:53AM,11/13/21-07:53AM,91.04
11/12/2021,07:53AM,11/12/21-07:53AM,84.02
11/11/2021,07:53AM,11/11/21-07:53AM,71.06
11/10/2021,07:53AM,11/10/21-07:53AM,66.02
11/9/2021,07:53AM,11/09/21-07:53AM,68
11/8/2021,07:53AM,11/08/21-07:53AM,62.06
11/7/2021,07:53AM,11/07/21-07:53AM,62.06
11/6/2021,07:53AM,11/06/21-07:53AM,66.02
11/5/2021,07:53AM,11/05/21-07:53AM,64.04
11/4/2021,07:53AM,11/04/21-07:53AM,64.94
11/3/2021,07:53AM,11/03/21-07:53AM,64.94
11/2/2021,07:53AM,11/02/21-07:53AM,64.04
11/1/2021,07:53AM,11/01/21-07:53AM,66.02
10/31/2021,07:53AM,10/31/21-07:53AM,69.08
10/30/2021,07:53AM,10/30/21-07:53AM,78.08
10/29/2021,07:53AM,10/29/21-07:53AM,86
10/28/2021,07:53AM,10/28/21-07:53AM,80.06
10/27/2021,07:53AM,10/27/21-07:53AM,68
10/26/2021,07:53AM,10/26/21-07:53AM,62.96
10/25/2021,07:53AM,10/25/21-07:53AM,69.08
10/24/2021,07:53AM,10/24/21-07:53AM,68
10/23/2021,07:53AM,10/23/21-07:53AM,64.94
10/22/2021,07:53AM,10/22/21-07:53AM,71.06
10/21/2021,07:53AM,10/21/21-07:53AM,68
10/20/2021,07:53AM,10/20/21-07:53AM,66.92
10/19/2021,07:53AM,10/19/21-07:53AM,66.02
10/18/2021,07:53AM,10/18/21-07:53AM,71.96
10/17/2021,07:53AM,10/17/21-07:53AM,89.06
10/16/2021,07:53AM,10/16/21-07:53AM,89.06
10/15/2021,07:53AM,10/15/21-07:53AM,73.04
10/14/2021,07:53AM,10/14/21-07:53AM,71.06
10/13/2021,07:53AM,10/13/21-07:53AM,71.06
10/12/2021,07:53AM,10/12/21-07:53AM,69.98
10/11/2021,07:53AM,10/11/21-07:53AM,75.92
10/10/2021,07:53AM,10/10/21-07:53AM,69.98
10/9/2021,07:53AM,10/09/21-07:53AM,69.08
10/8/2021,07:53AM,10/08/21-07:53AM,69.08
10/7/2021,07:53AM,10/07/21-07:53AM,71.06
10/6/2021,07:53AM,10/06/21-07:53AM,77
10/5/2021,07:53AM,10/05/21-07:53AM,82.94
10/4/2021,07:53AM,10/04/21-07:53AM,89.06
10/3/2021,07:53AM,10/03/21-07:53AM,82.94
10/2/2021,07:53AM,10/02/21-07:53AM,87.98
10/1/2021,07:53AM,10/01/21-07:53AM,80.06
9/30/2021,07:53AM,09/30/21-07:53AM,71.96
9/29/2021,07:53AM,09/29/21-07:53AM,71.06
9/28/2021,07:53AM,09/28/21-07:53AM,68
9/27/2021,07:53AM,09/27/21-07:53AM,66.92
9/26/2021,07:53AM,09/26/21-07:53AM,69.08
9/25/2021,07:53AM,09/25/21-07:53AM,69.98
9/24/2021,07:53AM,09/24/21-07:53AM,71.06
9/23/2021,07:53AM,09/23/21-07:53AM,77
9/22/2021,07:53AM,09/22/21-07:53AM,82.04
9/21/2021,07:53AM,09/21/21-07:53AM,78.98
9/20/2021,07:53AM,09/20/21-07:53AM,71.06
9/19/2021,07:53AM,09/19/21-07:53AM,71.06
9/18/2021,07:53AM,09/18/21-07:53AM,71.96
9/17/2021,07:53AM,09/17/21-07:53AM,71.06
9/16/2021,07:53AM,09/16/21-07:53AM,69.98
9/15/2021,07:53AM,09/15/21-07:53AM,71.96
9/14/2021,07:53AM,09/14/21-07:53AM,69.08
9/13/2021,07:53AM,09/13/21-07:53AM,73.94
9/12/2021,07:53AM,09/12/21-07:53AM,80.06
9/11/2021,07:53AM,09/11/21-07:53AM,73.94
9/10/2021,07:53AM,09/10/21-07:53AM,87.08
9/9/2021,07:53AM,09/09/21-07:53AM,75.92
9/8/2021,07:53AM,09/08/21-07:53AM,78.08
9/7/2021,07:53AM,09/07/21-07:53AM,80.06
9/6/2021,07:53AM,09/06/21-07:53AM,82.04
9/5/2021,07:53AM,09/05/21-07:53AM,77
9/4/2021,07:53AM,09/04/21-07:53AM,71.06
9/3/2021,07:53AM,09/03/21-07:53AM,75.02
9/2/2021,07:53AM,09/02/21-07:53AM,75.92
9/1/2021,07:53AM,09/01/21-07:53AM,71.96
8/31/2021,07:53AM,08/31/21-07:53AM,73.04
8/30/2021,07:53AM,08/30/21-07:53AM,69.98
8/29/2021,07:53AM,08/29/21-07:53AM,71.96
8/28/2021,07:53AM,08/28/21-07:53AM,77
8/27/2021,07:53AM,08/27/21-07:53AM,78.98
8/26/2021,07:53AM,08/26/21-07:53AM,75.02
8/25/2021,07:53AM,08/25/21-07:53AM,73.94
8/24/2021,07:53AM,08/24/21-07:53AM,75.92
8/23/2021,07:53AM,08/23/21-07:53AM,73.94
8/22/2021,07:53AM,08/22/21-07:53AM,75.02
8/21/2021,07:53AM,08/21/21-07:53AM,75.92
8/20/2021,07:53AM,08/20/21-07:53AM,78.08
8/19/2021,07:53AM,08/19/21-07:53AM,75.92
8/18/2021,07:53AM,08/18/21-07:53AM,78.08
8/17/2021,07:53AM,08/17/21-07:53AM,78.98
8/16/2021,07:53AM,08/16/21-07:53AM,75.92
8/15/2021,07:53AM,08/15/21-07:53AM,75.02
8/14/2021,07:53AM,08/14/21-07:53AM,80.06
8/13/2021,07:53AM,08/13/21-07:53AM,78.98
8/12/2021,07:53AM,08/12/21-07:53AM,75.92
8/11/2021,07:53AM,08/11/21-07:53AM,73.04
8/10/2021,07:53AM,08/10/21-07:53AM,73.94
8/9/2021,07:53AM,08/09/21-07:53AM,71.96
8/8/2021,07:53AM,08/08/21-07:53AM,73.94
8/7/2021,07:53AM,08/07/21-07:53AM,73.04
8/6/2021,07:53AM,08/06/21-07:53AM,73.04
8/5/2021,07:53AM,08/05/21-07:53AM,73.04
8/4/2021,07:53AM,08/04/21-07:53AM,75.02
8/3/2021,07:53AM,08/03/21-07:53AM,78.08
8/2/2021,07:53AM,08/02/21-07:53AM,73.94
8/1/2021,07:53AM,08/01/21-07:53AM,69.08
7/31/2021,07:53AM,07/31/21-07:53AM,69.98
7/30/2021,07:53AM,07/30/21-07:53AM,71.96
7/29/2021,07:53AM,07/29/21-07:53AM,71.96
7/28/2021,07:53AM,07/28/21-07:53AM,69.98
7/27/2021,07:53AM,07/27/21-07:53AM,73.04
7/26/2021,07:53AM,07/26/21-07:53AM,73.04
7/25/2021,07:53AM,07/25/21-07:53AM,73.04
7/24/2021,07:53AM,07/24/21-07:53AM,75.92
7/23/2021,07:53AM,07/23/21-07:53AM,77
7/22/2021,07:53AM,07/22/21-07:53AM,78.08
7/21/2021,07:53AM,07/21/21-07:53AM,73.94
7/20/2021,07:53AM,07/20/21-07:53AM,75.92
7/19/2021,07:53AM,07/19/21-07:53AM,78.98
7/18/2021,07:53AM,07/18/21-07:53AM,75.02
7/17/2021,07:53AM,07/17/21-07:53AM,73.04
7/16/2021,07:53AM,07/16/21-07:53AM,75.92
7/15/2021,07:53AM,07/15/21-07:53AM,75.92
7/14/2021,07:53AM,07/14/21-07:53AM,73.94
7/13/2021,07:53AM,07/13/21-07:53AM,75.02
7/12/2021,07:53AM,07/12/21-07:53AM,77
7/11/2021,07:53AM,07/11/21-07:53AM,77
7/10/2021,07:53AM,07/10/21-07:53AM,75.02
7/9/2021,07:53AM,07/09/21-07:53AM,73.94
7/8/2021,07:53AM,07/08/21-07:53AM,71.06
7/7/2021,07:53AM,07/07/21-07:53AM,71.96
7/6/2021,07:53AM,07/06/21-07:53AM,69.98
7/5/2021,07:53AM,07/05/21-07:53AM,71.06
7/4/2021,07:53AM,07/04/21-07:53AM,69.98
7/3/2021,07:53AM,07/03/21-07:53AM,69.98
7/2/2021,07:53AM,07/02/21-07:53AM,73.04
7/1/2021,07:53AM,07/01/21-07:53AM,73.04
6/30/2021,07:53AM,06/30/21-07:53AM,73.94
6/29/2021,07:53AM,06/29/21-07:53AM,71.96
6/28/2021,07:53AM,06/28/21-07:53AM,71.06
6/27/2021,07:53AM,06/27/21-07:53AM,69.98
6/26/2021,07:53AM,06/26/21-07:53AM,69.98
6/25/2021,07:53AM,06/25/21-07:53AM,69.08
6/24/2021,07:53AM,06/24/21-07:53AM,71.06
6/23/2021,07:53AM,06/23/21-07:53AM,69.98
6/22/2021,07:53AM,06/22/21-07:53AM,69.98
6/21/2021,07:53AM,06/21/21-07:53AM,69.08
6/20/2021,07:53AM,06/20/21-07:53AM,69.08
6/19/2021,07:53AM,06/19/21-07:53AM,71.06
6/18/2021,07:53AM,06/18/21-07:53AM,73.94
6/17/2021,07:53AM,06/17/21-07:53AM,80.06
6/16/2021,07:53AM,06/16/21-07:53AM,78.98
6/15/2021,07:53AM,06/15/21-07:53AM,73.94
6/14/2021,07:53AM,06/14/21-07:53AM,71.96
6/13/2021,07:53AM,06/13/21-07:53AM,73.94
6/12/2021,07:53AM,06/12/21-07:53AM,71.96
6/11/2021,07:53AM,06/11/21-07:53AM,71.06
6/10/2021,07:53AM,06/10/21-07:53AM,69.98
6/9/2021,07:53AM,06/09/21-07:53AM,69.98
6/8/2021,07:53AM,06/08/21-07:53AM,69.08
6/7/2021,07:53AM,06/07/21-07:53AM,69.08
6/6/2021,07:53AM,06/06/21-07:53AM,69.08
6/5/2021,07:53AM,06/05/21-07:53AM,69.08
6/4/2021,07:53AM,06/04/21-07:53AM,68
6/3/2021,07:53AM,06/03/21-07:53AM,62.96
6/2/2021,07:53AM,06/02/21-07:53AM,66.02
6/1/2021,07:53AM,06/01/21-07:53AM,68
5/31/2021,07:53AM,05/31/21-07:53AM,66.92
5/30/2021,07:53AM,05/30/21-07:53AM,66.92
5/29/2021,07:53AM,05/29/21-07:53AM,66.92
5/28/2021,07:53AM,05/28/21-07:53AM,69.08
5/27/2021,07:53AM,05/27/21-07:53AM,73.94
5/26/2021,07:53AM,05/26/21-07:53AM,75.02
5/25/2021,07:53AM,05/25/21-07:53AM,71.06
5/24/2021,07:53AM,05/24/21-07:53AM,64.94
5/23/2021,07:53AM,05/23/21-07:53AM,64.04
5/22/2021,07:53AM,05/22/21-07:53AM,69.98
5/21/2021,07:53AM,05/21/21-07:53AM,66.92
5/20/2021,07:53AM,05/20/21-07:53AM,69.08
5/19/2021,07:53AM,05/19/21-07:53AM,66.92
5/18/2021,07:53AM,05/18/21-07:53AM,66.02
5/17/2021,07:53AM,05/17/21-07:53AM,62.96
5/16/2021,07:53AM,05/16/21-07:53AM,68
5/15/2021,07:53AM,05/15/21-07:53AM,66.02
5/14/2021,07:53AM,05/14/21-07:53AM,64.04
5/13/2021,07:53AM,05/13/21-07:53AM,64.94
5/12/2021,07:53AM,05/12/21-07:53AM,66.92
5/11/2021,07:53AM,05/11/21-07:53AM,64.94
5/10/2021,07:53AM,05/10/21-07:53AM,69.08
5/9/2021,07:53AM,05/09/21-07:53AM,68
5/8/2021,07:53AM,05/08/21-07:53AM,66.02
5/7/2021,07:53AM,05/07/21-07:53AM,66.92
5/6/2021,07:53AM,05/06/21-07:53AM,68
5/5/2021,07:53AM,05/05/21-07:53AM,69.08
5/4/2021,07:53AM,05/04/21-07:53AM,66.02
5/3/2021,07:53AM,05/03/21-07:53AM,66.02
5/2/2021,07:53AM,05/02/21-07:53AM,66.92
5/1/2021,07:53AM,05/01/21-07:53AM,80.06
4/30/2021,07:53AM,04/30/21-07:53AM,77
4/29/2021,07:53AM,04/29/21-07:53AM,73.94
4/28/2021,07:53AM,04/28/21-07:53AM,62.96
4/27/2021,07:53AM,04/27/21-07:53AM,64.04
4/26/2021,07:53AM,04/26/21-07:53AM,64.04
4/25/2021,07:53AM,04/25/21-07:53AM,62.06
4/24/2021,07:53AM,04/24/21-07:53AM,62.06
4/23/2021,07:53AM,04/23/21-07:53AM,62.96
4/22/2021,07:53AM,04/22/21-07:53AM,62.96
4/21/2021,07:53AM,04/21/21-07:53AM,69.08
4/20/2021,07:53AM,04/20/21-07:53AM,77
4/19/2021,07:53AM,04/19/21-07:53AM,87.08
4/18/2021,07:53AM,04/18/21-07:53AM,66.02
4/17/2021,07:53AM,04/17/21-07:53AM,64.94
4/16/2021,07:53AM,04/16/21-07:53AM,62.96
4/15/2021,07:53AM,04/15/21-07:53AM,60.98
4/14/2021,07:53AM,04/14/21-07:53AM,62.06
4/13/2021,07:53AM,04/13/21-07:53AM,64.94
4/12/2021,07:53AM,04/12/21-07:53AM,68
4/11/2021,07:53AM,04/11/21-07:53AM,66.02
4/10/2021,07:53AM,04/10/21-07:53AM,68
4/9/2021,07:53AM,04/09/21-07:53AM,66.92
4/8/2021,07:53AM,04/08/21-07:53AM,68
4/7/2021,07:53AM,04/07/21-07:53AM,64.94
4/6/2021,07:53AM,04/06/21-07:53AM,64.04
4/5/2021,07:53AM,04/05/21-07:53AM,66.92
4/4/2021,07:53AM,04/04/21-07:53AM,60.98
4/3/2021,07:53AM,04/03/21-07:53AM,73.04
4/2/2021,07:53AM,04/02/21-07:53AM,84.92
4/1/2021,07:53AM,04/01/21-07:53AM,84.02
3/31/2021,07:53AM,03/31/21-07:53AM,66.92
3/30/2021,07:53AM,03/30/21-07:53AM,69.98
3/29/2021,07:53AM,03/29/21-07:53AM,80.06
3/28/2021,07:53AM,03/28/21-07:53AM,73.04
3/27/2021,07:53AM,03/27/21-07:53AM,60.98
3/26/2021,07:53AM,03/26/21-07:53AM,60.98
